TransactionID,Amount,TransactionType,Location,IsFraud
16332,101.32,POS Purchase,Bangalore,0
16333,137.22,Withdrawal,Hyderabad,0
16334,262.57,POS Purchase,Mumbai,0
16335,104.09,Online Payment,Delhi,0
16336,351.64,POS Purchase,Mumbai,0
16337,42.26,Online Payment,Chennai,0
16338,43.07,Transfer,Chennai,0
16339,78.31,Withdrawal,Hyderabad,0
16340,48.37,Transfer,Hyderabad,0
16341,0.14,POS Purchase,Hyderabad,0
16342,131.59,Transfer,Delhi,0
16343,139.32,Online Payment,Chennai,0
16344,137.43,Transfer,Chennai,0
16345,42.32,Withdrawal,Hyderabad,0
16346,73.88,Online Payment,Chennai,0
16347,44.62,Withdrawal,Delhi,0
16348,1.62,POS Purchase,Bangalore,0
16349,82.66,Withdrawal,Delhi,0
16350,13.21,Online Payment,Mumbai,0
16351,8.34,Online Payment,Mumbai,0
16352,140.85,Withdrawal,Hyderabad,0
16353,0.96,Transfer,Mumbai,0
16354,319.44,POS Purchase,Hyderabad,0
16355,72.41,Online Payment,Bangalore,0
16356,407.55,POS Purchase,Delhi,0
16357,5.97,Transfer,Chennai,0
16358,87.59,Withdrawal,Mumbai,0
16359,42.97,Withdrawal,Bangalore,0
16360,185.46,Online Payment,Delhi,0
16361,44.82,Online Payment,Bangalore,0
16362,30.18,POS Purchase,Delhi,0
16363,194.88,Transfer,Mumbai,0
16364,46.94,Withdrawal,Hyderabad,0
16365,1.7,POS Purchase,Delhi,0
16366,49.48,POS Purchase,Delhi,0
16367,106.28,POS Purchase,Bangalore,0
16368,29.35,Transfer,Mumbai,0
16369,56.56,Withdrawal,Bangalore,0
16370,5.84,Withdrawal,Hyderabad,0
16371,88.7,Transfer,Chennai,0
16372,141.18,Transfer,Bangalore,0
16373,53.33,POS Purchase,Chennai,0
16374,54.51,POS Purchase,Bangalore,0
16375,9.24,POS Purchase,Delhi,0
16376,22.56,Transfer,Hyderabad,0
16377,16.8,Withdrawal,Chennai,0
16378,65.72,Withdrawal,Chennai,0
16379,75.34,Withdrawal,Bangalore,0
16380,297.48,POS Purchase,Hyderabad,0
16381,7.61,Withdrawal,Bangalore,0
16382,91.6,POS Purchase,Chennai,0
16383,74.76,Transfer,Hyderabad,0
16384,72.62,Online Payment,Bangalore,0
16385,206.48,Transfer,Delhi,0
16386,23.01,POS Purchase,Hyderabad,0
16387,4.16,Withdrawal,Delhi,0
16388,111.56,Online Payment,Hyderabad,0
16389,42.34,Online Payment,Chennai,0
16390,1.77,Online Payment,Hyderabad,0
16391,28.95,Transfer,Delhi,0
16392,37.01,Online Payment,Bangalore,0
16393,95.93,POS Purchase,Chennai,0
16394,18.94,POS Purchase,Delhi,0
16395,53.28,Transfer,Mumbai,0
16396,65.87,Withdrawal,Hyderabad,0
16397,61.48,Withdrawal,Mumbai,0
16398,364.74,Transfer,Delhi,0
16399,4.66,Withdrawal,Mumbai,0
16400,301.53,Withdrawal,Delhi,0
16401,87.21,Online Payment,Chennai,0
16402,158.83,Transfer,Bangalore,0
16403,56.28,Transfer,Bangalore,0
16404,60.48,Withdrawal,Hyderabad,0
16405,211.47,Withdrawal,Chennai,0
16406,226.27,Transfer,Mumbai,0
16407,27.27,POS Purchase,Chennai,0
16408,22.22,Transfer,Mumbai,0
16409,68.56,Online Payment,Chennai,0
16410,230.54,Withdrawal,Bangalore,0
16411,38.91,Online Payment,Hyderabad,0
16412,105.56,Transfer,Bangalore,0
16413,123.15,Withdrawal,Bangalore,0
16414,150.81,Transfer,Chennai,0
16415,82.99,Transfer,Mumbai,0
16416,51.49,Online Payment,Chennai,0
16417,341.17,Online Payment,Mumbai,0
16418,94.5,POS Purchase,Delhi,0
16419,130.4,Withdrawal,Hyderabad,0
16420,42.31,Transfer,Mumbai,0
16421,110.85,Withdrawal,Delhi,0
16422,29.81,Online Payment,Hyderabad,0
16423,28.12,Withdrawal,Mumbai,0
16424,125.43,POS Purchase,Bangalore,0
16425,73.69,Transfer,Hyderabad,0
16426,114.97,Transfer,Hyderabad,0
16427,31.39,Transfer,Chennai,0
16428,91.31,Online Payment,Hyderabad,0
16429,58.69,Transfer,Chennai,0
16430,90.87,Online Payment,Delhi,0
16431,34.37,POS Purchase,Hyderabad,0
16432,125.68,Transfer,Mumbai,0
16433,163.95,Withdrawal,Hyderabad,0
16434,30.1,Online Payment,Hyderabad,0
16435,35.76,Online Payment,Mumbai,0
16436,108.22,Withdrawal,Hyderabad,0
16437,118.94,Withdrawal,Chennai,0
16438,121.77,POS Purchase,Mumbai,0
16439,114.79,Online Payment,Bangalore,0
16440,49.89,POS Purchase,Hyderabad,0
16441,50.23,Withdrawal,Hyderabad,0
16442,29.41,Transfer,Chennai,0
16443,17.06,Withdrawal,Mumbai,0
16444,117.95,Withdrawal,Hyderabad,0
16445,9.78,POS Purchase,Chennai,0
16446,277.73,POS Purchase,Bangalore,0
16447,175.27,Withdrawal,Bangalore,0
16448,194.85,POS Purchase,Chennai,0
16449,237.16,Online Payment,Mumbai,0
16450,52.53,POS Purchase,Hyderabad,0
16451,187.54,POS Purchase,Chennai,0
16452,17.2,Transfer,Chennai,0
16453,2.19,Transfer,Chennai,0
16454,153.66,Transfer,Delhi,0
16455,7.77,Online Payment,Bangalore,0
16456,446.76,POS Purchase,Delhi,0
16457,112.33,POS Purchase,Chennai,0
16458,140.02,Transfer,Bangalore,0
16459,28.21,Online Payment,Hyderabad,0
16460,112.04,POS Purchase,Hyderabad,0
16461,4.42,POS Purchase,Delhi,0
16462,181.91,POS Purchase,Delhi,0
16463,18.59,POS Purchase,Bangalore,0
16464,119.52,Online Payment,Hyderabad,0
16465,25.42,Transfer,Delhi,0
16466,7.09,Transfer,Chennai,0
16467,65.68,Online Payment,Chennai,0
16468,18.55,POS Purchase,Delhi,0
16469,130.73,POS Purchase,Mumbai,0
16470,27.12,Online Payment,Delhi,0
16471,41.93,Online Payment,Mumbai,0
16472,83.8,Withdrawal,Hyderabad,0
16473,33.54,Online Payment,Delhi,0
16474,47.48,POS Purchase,Hyderabad,0
16475,169.08,Online Payment,Delhi,0
16476,19.75,Transfer,Delhi,0
16477,8.58,POS Purchase,Chennai,0
16478,39.8,Online Payment,Chennai,0
16479,55.23,Online Payment,Mumbai,0
16480,78.23,Online Payment,Hyderabad,0
16481,46.59,POS Purchase,Bangalore,0
16482,156.02,Online Payment,Mumbai,0
16483,4.01,Online Payment,Delhi,0
16484,56.52,Transfer,Delhi,0
16485,48.17,Withdrawal,Chennai,0
16486,104.29,Transfer,Mumbai,0
16487,338.96,Withdrawal,Delhi,0
16488,71.41,Transfer,Hyderabad,0
16489,433.34,Online Payment,Bangalore,0
16490,35.99,Online Payment,Bangalore,0
16491,3.14,POS Purchase,Hyderabad,0
16492,18.11,POS Purchase,Mumbai,0
16493,50.27,Transfer,Mumbai,0
16494,38.03,Transfer,Bangalore,0
16495,10.21,Withdrawal,Bangalore,0
16496,56.68,POS Purchase,Hyderabad,0
16497,41.27,Transfer,Bangalore,0
16498,13.08,Online Payment,Hyderabad,0
16499,35.11,Transfer,Hyderabad,0
16500,217.54,Withdrawal,Chennai,0
16501,35.96,POS Purchase,Chennai,0
16502,125.16,POS Purchase,Delhi,0
16503,94.69,Online Payment,Hyderabad,0
16504,55.72,POS Purchase,Hyderabad,0
16505,27.32,POS Purchase,Delhi,0
16506,46.05,Withdrawal,Chennai,0
16507,89.68,POS Purchase,Hyderabad,0
16508,43.19,Transfer,Mumbai,0
16509,24.19,Online Payment,Bangalore,0
16510,12.38,POS Purchase,Bangalore,0
16511,211.83,Transfer,Delhi,0
16512,58.04,Online Payment,Chennai,0
16513,98.14,Online Payment,Bangalore,0
16514,67.41,Withdrawal,Delhi,0
16515,206.02,POS Purchase,Delhi,0
16516,79.17,Online Payment,Chennai,0
16517,65.54,Online Payment,Chennai,0
16518,258.5,Online Payment,Mumbai,0
16519,127.19,Online Payment,Delhi,0
16520,11.83,Withdrawal,Delhi,0
16521,19.57,Online Payment,Mumbai,0
16522,154.7,Online Payment,Hyderabad,0
16523,180.7,Withdrawal,Chennai,0
16524,78.79,Withdrawal,Mumbai,0
16525,80.85,Withdrawal,Bangalore,0
16526,99.95,Online Payment,Delhi,0
16527,57.82,Transfer,Delhi,0
16528,114.01,Transfer,Chennai,0
16529,11.48,Online Payment,Hyderabad,0
16530,325.14,POS Purchase,Hyderabad,0
16531,138.69,POS Purchase,Chennai,0
16532,99.74,POS Purchase,Chennai,0
16533,38.03,Withdrawal,Hyderabad,0
16534,17.55,POS Purchase,Chennai,0
16535,52.65,POS Purchase,Hyderabad,0
16536,108.35,Withdrawal,Mumbai,0
16537,100.43,Transfer,Delhi,0
16538,48.23,Online Payment,Chennai,0
16539,95.01,Transfer,Bangalore,0
16540,168.07,Withdrawal,Bangalore,0
16541,2.66,POS Purchase,Bangalore,0
16542,59.9,POS Purchase,Hyderabad,0
16543,142.11,Transfer,Mumbai,0
16544,79.0,Withdrawal,Mumbai,0
16545,105.4,Withdrawal,Chennai,0
16546,72.71,Transfer,Mumbai,0
16547,481.28,POS Purchase,Bangalore,0
16548,5.62,Withdrawal,Mumbai,0
16549,67.54,Transfer,Chennai,0
16550,9.59,POS Purchase,Delhi,0
16551,17.41,POS Purchase,Bangalore,0
16552,48.29,POS Purchase,Hyderabad,0
16553,16.91,Online Payment,Bangalore,0
16554,331.56,Withdrawal,Chennai,0
16555,293.35,Withdrawal,Bangalore,0
16556,40.96,POS Purchase,Mumbai,0
16557,102.1,Online Payment,Chennai,0
16558,76.3,Withdrawal,Chennai,0
16559,169.06,Withdrawal,Delhi,0
16560,98.74,Online Payment,Bangalore,0
16561,0.03,Withdrawal,Bangalore,0
16562,144.04,Withdrawal,Bangalore,0
16563,137.38,Transfer,Chennai,1
16564,71.28,Withdrawal,Mumbai,0
16565,233.22,Online Payment,Delhi,0
16566,239.08,Online Payment,Delhi,0
16567,74.22,POS Purchase,Hyderabad,0
16568,93.65,Transfer,Delhi,0
16569,566.13,POS Purchase,Bangalore,0
16570,35.5,Transfer,Hyderabad,0
16571,39.25,Transfer,Hyderabad,0
16572,20.18,POS Purchase,Mumbai,0
16573,226.21,Withdrawal,Delhi,0
16574,136.45,Transfer,Delhi,0
16575,11.17,POS Purchase,Bangalore,0
16576,400.45,POS Purchase,Mumbai,0
16577,131.29,POS Purchase,Chennai,0
16578,190.06,POS Purchase,Chennai,0
16579,4.93,POS Purchase,Chennai,0
16580,70.31,Withdrawal,Hyderabad,0
16581,119.93,Online Payment,Chennai,0
16582,78.3,Withdrawal,Bangalore,0
16583,109.86,Online Payment,Chennai,0
16584,170.31,Transfer,Delhi,0
16585,46.89,Transfer,Mumbai,0
16586,188.83,POS Purchase,Mumbai,0
16587,17.78,Withdrawal,Delhi,0
16588,31.59,POS Purchase,Mumbai,0
16589,4.43,Withdrawal,Mumbai,0
16590,45.32,Transfer,Delhi,0
16591,47.79,Withdrawal,Bangalore,0
16592,163.61,POS Purchase,Hyderabad,0
16593,105.88,POS Purchase,Chennai,0
16594,57.4,Transfer,Delhi,0
16595,105.59,Online Payment,Delhi,0
16596,5.42,Transfer,Mumbai,0
16597,19.88,POS Purchase,Chennai,0
16598,98.6,Transfer,Hyderabad,0
16599,102.55,Online Payment,Hyderabad,0
16600,148.78,POS Purchase,Delhi,0
16601,51.58,Online Payment,Bangalore,0
16602,128.21,Withdrawal,Bangalore,0
16603,115.2,Withdrawal,Delhi,0
16604,330.75,Transfer,Bangalore,0
16605,24.22,POS Purchase,Chennai,0
16606,80.22,Withdrawal,Bangalore,0
16607,92.07,POS Purchase,Chennai,0
16608,660.61,POS Purchase,Bangalore,0
16609,22.46,POS Purchase,Hyderabad,0
16610,74.07,Online Payment,Delhi,0
16611,42.49,Transfer,Chennai,0
16612,74.63,Online Payment,Hyderabad,0
16613,26.41,POS Purchase,Delhi,0
16614,4.88,Withdrawal,Hyderabad,0
16615,85.0,Withdrawal,Chennai,0
16616,40.93,Withdrawal,Bangalore,0
16617,20.08,Transfer,Delhi,0
16618,39.15,Online Payment,Hyderabad,0
16619,5.05,Online Payment,Bangalore,0
16620,300.46,Transfer,Mumbai,0
16621,87.02,Online Payment,Chennai,0
16622,168.61,Transfer,Chennai,0
16623,55.01,Transfer,Bangalore,0
16624,233.63,Withdrawal,Bangalore,0
16625,66.03,Transfer,Delhi,0
16626,85.32,Withdrawal,Hyderabad,0
16627,67.69,Withdrawal,Mumbai,0
16628,132.15,Withdrawal,Delhi,0
16629,83.62,Online Payment,Delhi,0
16630,31.69,Transfer,Mumbai,0
16631,15.73,POS Purchase,Chennai,0
16632,93.17,Withdrawal,Delhi,0
16633,67.17,Withdrawal,Chennai,0
16634,10.09,Online Payment,Hyderabad,0
16635,50.35,Online Payment,Bangalore,0
16636,72.31,Withdrawal,Hyderabad,0
16637,175.38,POS Purchase,Bangalore,0
16638,7.92,Online Payment,Delhi,0
16639,42.85,Online Payment,Bangalore,0
16640,172.97,Transfer,Mumbai,0
16641,104.53,Online Payment,Mumbai,0
16642,34.24,Online Payment,Hyderabad,0
16643,186.65,Transfer,Mumbai,0
16644,67.98,Withdrawal,Hyderabad,0
16645,68.99,Transfer,Chennai,0
16646,375.45,Transfer,Chennai,0
16647,293.97,Withdrawal,Hyderabad,0
16648,44.4,Withdrawal,Hyderabad,0
16649,15.15,Transfer,Hyderabad,0
16650,39.4,POS Purchase,Bangalore,0
16651,3.1,Online Payment,Mumbai,0
16652,2.1,Online Payment,Bangalore,0
16653,50.34,Online Payment,Bangalore,0
16654,283.06,Withdrawal,Bangalore,0
16655,205.07,Online Payment,Chennai,0
16656,71.63,Withdrawal,Chennai,0
16657,83.29,Withdrawal,Bangalore,0
16658,0.6,POS Purchase,Delhi,0
16659,24.27,Online Payment,Bangalore,0
16660,2.51,Withdrawal,Delhi,0
16661,140.46,Online Payment,Delhi,0
16662,15.74,Withdrawal,Mumbai,0
16663,203.29,Transfer,Hyderabad,0
16664,103.09,Withdrawal,Bangalore,0
16665,26.06,Withdrawal,Bangalore,0
16666,17.16,Withdrawal,Bangalore,1
16667,98.79,Transfer,Hyderabad,0
16668,231.1,POS Purchase,Delhi,0
16669,126.71,Online Payment,Bangalore,0
16670,42.85,Transfer,Bangalore,0
16671,88.52,Online Payment,Hyderabad,0
16672,37.22,Transfer,Chennai,0
16673,706.98,Withdrawal,Hyderabad,0
16674,138.17,Transfer,Hyderabad,0
16675,95.29,Online Payment,Chennai,0
16676,55.04,Online Payment,Mumbai,1
16677,96.27,Online Payment,Hyderabad,0
16678,41.8,POS Purchase,Hyderabad,0
16679,2.93,Transfer,Bangalore,0
16680,50.27,Withdrawal,Delhi,0
16681,266.62,Transfer,Delhi,0
16682,98.43,POS Purchase,Hyderabad,0
16683,8.77,Online Payment,Delhi,0
16684,216.28,Online Payment,Bangalore,0
16685,31.32,POS Purchase,Hyderabad,0
16686,27.94,Transfer,Hyderabad,0
16687,35.25,Withdrawal,Hyderabad,0
16688,86.09,Online Payment,Bangalore,0
16689,78.68,POS Purchase,Delhi,0
16690,67.61,POS Purchase,Hyderabad,0
16691,126.42,Withdrawal,Chennai,0
16692,38.06,POS Purchase,Hyderabad,0
16693,152.36,POS Purchase,Delhi,0
16694,19.28,POS Purchase,Mumbai,1
16695,152.61,Online Payment,Mumbai,0
16696,109.01,Online Payment,Mumbai,0
16697,114.95,Transfer,Chennai,0
16698,65.69,Withdrawal,Mumbai,0
16699,109.96,POS Purchase,Bangalore,0
16700,8.32,POS Purchase,Bangalore,0
16701,190.75,Online Payment,Mumbai,0
16702,5.71,Online Payment,Mumbai,0
16703,16.1,Online Payment,Delhi,0
16704,85.99,Withdrawal,Bangalore,0
16705,134.48,Online Payment,Delhi,0
16706,7.93,POS Purchase,Delhi,0
16707,253.53,POS Purchase,Mumbai,0
16708,363.47,POS Purchase,Delhi,0
16709,93.13,Transfer,Mumbai,0
16710,65.63,Withdrawal,Mumbai,0
16711,135.25,POS Purchase,Hyderabad,0
16712,39.8,POS Purchase,Bangalore,0
16713,67.98,POS Purchase,Chennai,0
16714,247.87,Online Payment,Bangalore,0
16715,311.58,POS Purchase,Chennai,0
16716,261.82,Online Payment,Hyderabad,0
16717,30.44,Online Payment,Hyderabad,0
16718,26.46,Withdrawal,Bangalore,0
16719,35.33,Withdrawal,Hyderabad,0
16720,58.22,POS Purchase,Hyderabad,0
16721,37.71,Withdrawal,Mumbai,0
16722,46.87,Online Payment,Hyderabad,0
16723,96.93,Online Payment,Delhi,0
16724,143.77,POS Purchase,Hyderabad,0
16725,133.01,POS Purchase,Chennai,0
16726,168.43,POS Purchase,Bangalore,0
16727,3.27,Online Payment,Chennai,0
16728,4.89,Online Payment,Mumbai,0
16729,155.77,POS Purchase,Hyderabad,0
16730,76.16,POS Purchase,Delhi,0
16731,86.31,Online Payment,Mumbai,0
16732,5.4,Withdrawal,Bangalore,0
16733,29.48,Online Payment,Hyderabad,0
16734,101.71,Withdrawal,Bangalore,0
16735,196.03,POS Purchase,Mumbai,0
16736,248.87,Online Payment,Delhi,0
16737,69.4,POS Purchase,Bangalore,0
16738,78.85,POS Purchase,Hyderabad,0
16739,179.01,POS Purchase,Chennai,0
16740,77.14,Transfer,Chennai,0
16741,72.74,Transfer,Bangalore,0
16742,235.48,Online Payment,Delhi,0
16743,156.03,Transfer,Mumbai,0
16744,239.77,Online Payment,Hyderabad,0
16745,24.62,Withdrawal,Bangalore,0
16746,74.31,Online Payment,Hyderabad,0
16747,184.82,Transfer,Delhi,0
16748,11.78,Transfer,Chennai,0
16749,158.31,Withdrawal,Mumbai,0
16750,20.21,Withdrawal,Chennai,0
16751,165.09,Online Payment,Mumbai,0
16752,94.68,Online Payment,Chennai,0
16753,21.47,POS Purchase,Bangalore,0
16754,64.12,POS Purchase,Delhi,0
16755,114.54,Online Payment,Chennai,0
16756,100.47,Withdrawal,Delhi,0
16757,55.73,Online Payment,Chennai,0
16758,229.63,POS Purchase,Hyderabad,0
16759,73.24,Withdrawal,Chennai,0
16760,70.5,POS Purchase,Mumbai,0
16761,6.43,Online Payment,Hyderabad,0
16762,255.26,Online Payment,Bangalore,0
16763,19.49,Transfer,Bangalore,0
16764,75.15,Online Payment,Bangalore,0
16765,162.74,Transfer,Delhi,0
16766,24.26,Transfer,Bangalore,0
16767,74.94,Transfer,Chennai,0
16768,27.53,Transfer,Hyderabad,0
16769,142.58,POS Purchase,Mumbai,0
16770,83.09,Online Payment,Bangalore,0
16771,193.78,Online Payment,Mumbai,0
16772,224.96,Online Payment,Delhi,0
16773,104.62,Transfer,Delhi,0
16774,129.24,POS Purchase,Mumbai,0
16775,79.68,POS Purchase,Chennai,0
16776,48.52,Transfer,Mumbai,0
16777,104.45,Transfer,Hyderabad,0
16778,238.91,Online Payment,Bangalore,0
16779,53.9,POS Purchase,Chennai,0
16780,37.75,Withdrawal,Mumbai,0
16781,49.17,Withdrawal,Hyderabad,0
16782,57.16,Withdrawal,Mumbai,0
16783,7.64,Withdrawal,Bangalore,0
16784,69.0,Transfer,Delhi,0
16785,68.18,Online Payment,Mumbai,0
16786,88.78,Withdrawal,Hyderabad,0
16787,45.07,Online Payment,Mumbai,0
16788,94.96,Online Payment,Bangalore,0
16789,210.55,POS Purchase,Hyderabad,0
16790,311.16,Withdrawal,Delhi,0
16791,87.61,Online Payment,Bangalore,0
16792,4.35,POS Purchase,Mumbai,0
16793,348.14,Transfer,Chennai,0
16794,122.37,Online Payment,Mumbai,0
16795,40.94,Online Payment,Delhi,0
16796,15.92,POS Purchase,Mumbai,0
16797,15.48,Online Payment,Chennai,0
16798,18.36,Transfer,Delhi,0
16799,4.66,Transfer,Delhi,0
16800,232.44,POS Purchase,Mumbai,0
16801,77.82,Withdrawal,Bangalore,0
16802,120.38,Online Payment,Delhi,0
16803,176.09,Online Payment,Hyderabad,0
16804,156.8,Withdrawal,Delhi,0
16805,214.22,Transfer,Hyderabad,0
16806,341.9,Online Payment,Bangalore,0
16807,57.82,POS Purchase,Chennai,0
16808,300.25,POS Purchase,Hyderabad,0
16809,128.48,POS Purchase,Hyderabad,0
16810,7.33,Online Payment,Chennai,0
16811,114.5,Withdrawal,Delhi,0
16812,116.06,Online Payment,Hyderabad,0
16813,236.3,Withdrawal,Hyderabad,0
16814,46.67,Withdrawal,Chennai,0
16815,87.93,Online Payment,Delhi,0
16816,1.23,Transfer,Mumbai,0
16817,40.36,Withdrawal,Hyderabad,0
16818,6.43,Online Payment,Bangalore,0
16819,73.79,Transfer,Chennai,0
16820,170.07,Transfer,Hyderabad,0
16821,23.12,Online Payment,Delhi,0
16822,74.96,Online Payment,Bangalore,0
16823,22.82,Transfer,Mumbai,0
16824,12.86,Online Payment,Bangalore,0
16825,71.54,Transfer,Hyderabad,0
16826,8.25,Transfer,Bangalore,0
16827,88.52,Transfer,Mumbai,0
16828,3.18,POS Purchase,Delhi,0
16829,11.28,Online Payment,Mumbai,0
16830,79.85,POS Purchase,Mumbai,0
16831,89.5,Online Payment,Chennai,0
16832,2.94,Withdrawal,Chennai,0
16833,85.19,POS Purchase,Mumbai,0
16834,182.33,Online Payment,Bangalore,0
16835,128.13,Online Payment,Bangalore,0
16836,14.06,Transfer,Mumbai,1
16837,89.77,Withdrawal,Bangalore,0
16838,111.55,Withdrawal,Delhi,0
16839,3.79,Online Payment,Bangalore,0
16840,193.34,Withdrawal,Bangalore,0
16841,236.73,Withdrawal,Mumbai,0
16842,190.01,POS Purchase,Bangalore,0
16843,174.09,Withdrawal,Bangalore,0
16844,136.64,Withdrawal,Chennai,0
16845,100.36,Transfer,Chennai,0
16846,113.52,Transfer,Bangalore,0
16847,164.19,POS Purchase,Bangalore,0
16848,108.62,Online Payment,Mumbai,0
16849,39.71,Transfer,Delhi,0
16850,47.15,POS Purchase,Chennai,0
16851,227.36,Withdrawal,Hyderabad,0
16852,1.73,POS Purchase,Bangalore,0
16853,120.0,Transfer,Hyderabad,0
16854,309.62,Withdrawal,Mumbai,0
16855,122.5,POS Purchase,Hyderabad,0
16856,510.14,Transfer,Delhi,0
16857,116.33,POS Purchase,Delhi,0
16858,3.5,Online Payment,Mumbai,0
16859,175.45,Withdrawal,Chennai,0
16860,33.5,POS Purchase,Bangalore,0
16861,59.07,POS Purchase,Hyderabad,0
16862,37.41,Withdrawal,Mumbai,0
16863,31.27,Transfer,Delhi,0
16864,56.46,POS Purchase,Delhi,0
16865,47.6,Transfer,Mumbai,0
16866,100.33,Online Payment,Mumbai,0
16867,167.75,Withdrawal,Mumbai,0
16868,35.25,Transfer,Hyderabad,0
16869,24.04,Transfer,Delhi,0
16870,109.93,Transfer,Mumbai,0
16871,110.96,Online Payment,Bangalore,0
16872,231.4,Withdrawal,Mumbai,0
16873,1.61,Transfer,Mumbai,0
16874,191.76,Transfer,Hyderabad,0
16875,73.61,Online Payment,Chennai,0
16876,97.1,Withdrawal,Delhi,0
16877,9.58,POS Purchase,Mumbai,0
16878,56.67,Withdrawal,Hyderabad,0
16879,25.79,POS Purchase,Chennai,0
16880,29.33,Online Payment,Chennai,0
16881,70.14,POS Purchase,Chennai,0
16882,167.37,Online Payment,Mumbai,0
16883,136.17,POS Purchase,Mumbai,0
16884,89.4,Online Payment,Hyderabad,0
16885,77.53,Withdrawal,Delhi,0
16886,55.74,Withdrawal,Hyderabad,0
16887,360.12,POS Purchase,Chennai,0
16888,82.14,Withdrawal,Bangalore,0
16889,29.3,POS Purchase,Delhi,0
16890,26.15,Online Payment,Hyderabad,0
16891,94.51,Transfer,Delhi,0
16892,73.99,Online Payment,Bangalore,0
16893,0.77,Transfer,Chennai,0
16894,177.23,Withdrawal,Hyderabad,0
16895,121.78,Withdrawal,Delhi,0
16896,108.42,POS Purchase,Delhi,0
16897,7.13,POS Purchase,Mumbai,0
16898,44.95,Transfer,Chennai,0
16899,273.93,Online Payment,Hyderabad,0
16900,198.48,Transfer,Chennai,0
16901,33.62,Transfer,Mumbai,0
16902,17.09,Online Payment,Bangalore,0
16903,59.62,POS Purchase,Chennai,0
16904,43.98,Withdrawal,Mumbai,0
16905,114.64,Withdrawal,Bangalore,0
16906,339.43,POS Purchase,Chennai,0
16907,45.1,Transfer,Bangalore,0
16908,6.42,POS Purchase,Hyderabad,0
16909,227.9,Transfer,Delhi,0
16910,3.87,Withdrawal,Bangalore,0
16911,305.26,Transfer,Delhi,0
16912,109.24,Withdrawal,Hyderabad,0
16913,284.2,Withdrawal,Bangalore,0
16914,22.27,Transfer,Delhi,0
16915,4.16,Withdrawal,Bangalore,0
16916,66.98,POS Purchase,Mumbai,0
16917,59.9,Transfer,Bangalore,0
16918,40.27,Online Payment,Bangalore,0
16919,316.19,Withdrawal,Chennai,0
16920,172.93,Transfer,Chennai,0
16921,108.35,Transfer,Hyderabad,0
16922,17.78,Transfer,Hyderabad,0
16923,132.55,Online Payment,Hyderabad,0
16924,129.83,Online Payment,Delhi,0
16925,55.35,Withdrawal,Hyderabad,0
16926,258.74,POS Purchase,Hyderabad,0
16927,18.27,Online Payment,Chennai,0
16928,31.11,Online Payment,Bangalore,0
16929,6.53,Transfer,Hyderabad,0
16930,158.69,Transfer,Hyderabad,0
16931,97.22,POS Purchase,Bangalore,0
16932,37.82,Withdrawal,Chennai,0
16933,17.89,Transfer,Chennai,0
16934,4.1,Withdrawal,Bangalore,0
16935,18.24,POS Purchase,Chennai,0
16936,60.38,POS Purchase,Chennai,0
16937,28.39,Online Payment,Mumbai,0
16938,29.97,Withdrawal,Delhi,0
16939,208.41,Transfer,Bangalore,0
16940,72.39,Transfer,Delhi,0
16941,130.66,Withdrawal,Bangalore,0
16942,3.64,Transfer,Mumbai,0
16943,45.44,Transfer,Bangalore,0
16944,65.23,Transfer,Bangalore,0
16945,20.63,Transfer,Bangalore,0
16946,12.81,POS Purchase,Mumbai,0
16947,204.26,POS Purchase,Chennai,0
16948,280.4,Transfer,Hyderabad,0
16949,8.21,Withdrawal,Delhi,0
16950,42.93,Transfer,Delhi,0
16951,317.69,Withdrawal,Delhi,0
16952,8.68,Withdrawal,Hyderabad,0
16953,103.18,Online Payment,Chennai,0
16954,358.35,Online Payment,Mumbai,0
16955,382.69,Online Payment,Bangalore,0
16956,63.72,Withdrawal,Bangalore,0
16957,17.76,Withdrawal,Chennai,0
16958,22.58,Withdrawal,Mumbai,0
16959,220.37,Withdrawal,Bangalore,0
16960,242.68,Withdrawal,Mumbai,0
16961,93.62,POS Purchase,Chennai,0
16962,145.32,Transfer,Chennai,0
16963,134.68,Online Payment,Chennai,0
16964,108.42,Withdrawal,Bangalore,0
16965,175.61,POS Purchase,Mumbai,0
16966,115.65,Online Payment,Delhi,0
16967,76.36,Transfer,Delhi,0
16968,27.04,POS Purchase,Bangalore,0
16969,136.21,Withdrawal,Hyderabad,0
16970,64.14,POS Purchase,Hyderabad,0
16971,34.93,POS Purchase,Chennai,0
16972,161.92,Transfer,Mumbai,0
16973,119.31,POS Purchase,Delhi,0
16974,277.0,Online Payment,Chennai,0
16975,18.09,POS Purchase,Bangalore,0
16976,104.75,Online Payment,Hyderabad,0
16977,28.0,Withdrawal,Bangalore,0
16978,233.91,Withdrawal,Mumbai,0
16979,10.48,Online Payment,Mumbai,0
16980,106.76,Withdrawal,Mumbai,0
16981,156.58,Transfer,Hyderabad,0
16982,43.84,Transfer,Hyderabad,0
16983,308.21,Transfer,Chennai,0
16984,190.2,Transfer,Bangalore,0
16985,34.9,Online Payment,Delhi,0
16986,0.76,Transfer,Delhi,0
16987,35.19,Online Payment,Delhi,0
16988,33.03,POS Purchase,Hyderabad,0
16989,220.7,Online Payment,Chennai,0
16990,341.49,Withdrawal,Mumbai,0
16991,7.3,Transfer,Mumbai,0
16992,63.73,Online Payment,Chennai,0
16993,79.48,Online Payment,Hyderabad,0
